college,Private,Apps,Accept,Enroll,Top10perc,Top25perc,F.Undergrad,P.Undergrad,Outstate,Room.Board,Books,Personal,PhD,Terminal,S.F.Ratio,perc.alumni,Expend,Grad.Rate,Apps_trans,Accept_trans,Enroll_trans,Top10perc_trans,F.Undergrad_trans,P.Undergrad_trans,Outstate_trans,Books_trans,Personal_trans,PhD_trans,Terminal_trans,S.F.Ratio_trans,perc.alumni_trans,Expend_trans,Accept_Rate,Outstate_Tier,Outstate_Tier_encoded,Private_encoded,Apps_trans_scaled,Accept_trans_scaled,Enroll_trans_scaled,Top10perc_trans_scaled,F.Undergrad_trans_scaled,P.Undergrad_trans_scaled,Outstate_trans_scaled,Books_trans_scaled,Personal_trans_scaled,PhD_trans_scaled,Terminal_trans_scaled,S.F.Ratio_trans_scaled,perc.alumni_trans_scaled,Expend_trans_scaled,Accept_Rate_scaled,Outstate_Tier_encoded_scaled,Private_encoded_scaled,Top25perc_trans,Room.Board_trans
Buena Vista College,Yes,860,688,285,32,70,1928,442,13306,3797,450,950,62.0,69,8.8,10,6333,78,-0.6028462066853549,-0.5613676663504984,-0.503255081738839,0.4756588429698257,0.04075430941373802,0.1729293238518454,0.7771092410121854,-0.6142542943018506,-0.4854840928742669,-0.7613493814819632,-0.8700943318940553,-1.3997522525012307,-1.060970528103861,-0.806197279148967,0.8,High,2,1,-0.6028462066853543,-0.5613676663504967,-0.5032550817388397,0.47565884296982563,0.04075430941373859,0.17292932385184565,0.7771092410121851,-0.6142542943018524,-0.4854840928742666,-0.7613493814819632,-0.8700943318940553,-1.3997522525012311,-1.0609705281038613,-0.8061972791490072,0.36101334232503157,0.5915717607393999,0.6125530498969481,4.2626798770413155,8.242229891372231
Butler University,Yes,2362,2037,700,40,68,2607,148,13130,4650,500,1600,77.0,81,10.9,29,9511,83,0.35377640975641483,0.5417841525873195,0.4637743140020278,0.8591123720558882,0.33807575570227816,-0.4982584079537135,0.7400414030092266,-0.2291945977334828,0.5922469196218194,0.18846094051108306,-0.060091883356808096,-0.7897561588604067,0.6057379786639013,0.3100924077001191,0.8624047417442845,High,2,1,0.35377640975641544,0.5417841525873212,0.46377431400202707,0.8591123720558881,0.3380757557022787,-0.49825840795371323,0.7400414030092264,-0.22919459773348455,0.5922469196218197,0.18846094051108306,-0.06009188335680806,-0.7897561588604072,0.6057379786639014,0.3100924077000789,0.7855087473351297,0.5915717607393999,0.6125530498969481,4.23410650459726,8.444837529224097
Cabrini College,Yes,599,494,224,8,28,1035,446,10518,6250,300,300,59.0,76,16.5,36,7117,71,-0.9627479374787368,-0.9148542999972104,-0.785908258102905,-1.4730544512765091,-0.6379012285170879,0.1787627805838344,0.14681933353138032,-2.0483080694901465,-2.7257704653185493,-0.9277718533150182,-0.4230962065588109,0.6449537289305115,1.0642129571506758,-0.46026806871072845,0.8247078464106845,High,2,1,-0.9627479374787361,-0.9148542999972087,-0.7859082581029057,-1.4730544512765091,-0.6379012285170873,0.17876278058383466,0.14681933353138005,-2.0483080694901483,-2.725770465318549,-0.9277718533150182,-0.42309620655881086,0.6449537289305114,1.064212957150676,-0.46026806871076864,0.5290833795668957,0.5915717607393999,0.6125530498969481,3.367295829986474,8.740496729931813
Caldwell College,Yes,1011,604,213,17,42,693,868,8900,4600,425,1000,87.0,96,13.9,25,7922,55,-0.4449148326110549,-0.6993568696059663,-0.846335178583432,-0.4994689411839057,-1.1271528263354789,0.6246208735534577,-0.27104314076609054,-0.8209747597609685,-0.38127720198738435,0.9299968174778829,1.2632379969775114,0.007245150469287423,0.3177088594568356,-0.1613744579731098,0.5974282888229476,Medium,1,1,-0.4449148326110543,-0.6993568696059647,-0.8463351785834327,-0.4994689411839058,-1.1271528263354782,0.624620873553458,-0.2710431407660908,-0.8209747597609702,-0.381277201987384,0.9299968174778829,1.2632379969775114,0.007245150469287173,0.31770885945683564,-0.16137445797315,-1.0169390083481804,-0.34649203129021994,0.6125530498969481,3.7612001156935624,8.434028950155469
California Lutheran University,Yes,563,247,247,23,52,1427,432,12950,5300,612,576,72.0,74,12.4,17,8985,60,-1.0253830501368704,-1.6812550917724383,-0.6699373681777876,-0.053119072030679164,-0.2759914391812374,0.1581348585178636,0.7017919204959063,0.5242920941092779,-1.4814896981500036,-0.14987467952129907,-0.5579571392876599,-0.3818525885249732,-0.33988160333066747,0.16834078692165713,0.43872113676731794,High,2,1,-1.0253830501368697,-1.6812550917724367,-0.6699373681777883,-0.053119072030679226,-0.27599143918123686,0.15813485851786385,0.7017919204959061,0.5242920941092761,-1.4814896981500034,-0.14987467952129907,-0.5579571392876599,-0.3818525885249736,-0.3398816033306675,0.16834078692161691,-2.0965117284135446,0.5915717607393999,0.6125530498969481,3.970291913552122,8.575650760987806
California Polytechnic-San Luis,No,7811,3817,1650,47,73,12911,1404,7380,4877,612,2091,72.0,81,19.8,13,8453,59,1.3989615769398283,1.1432014093236373,1.2701763696759831,1.1501937769220463,1.6246892933412624,0.9653575739583252,-0.7119313609652208,0.5242920941092779,1.1619503469516503,-0.14987467952129907,-0.060091883356808096,1.400447168247116,-0.7285459157740776,0.011324884884015073,0.4886698246063244,Low,0,0,1.398961576939829,1.143201409323639,1.2701763696759825,1.1501937769220463,1.624689293341263,0.9653575739583254,-0.711931360965221,0.5242920941092761,1.1619503469516506,-0.14987467952129907,-0.06009188335680806,1.400447168247116,-0.7285459157740777,0.01132488488397487,-1.7567460650794124,-1.2845558233198398,-1.6325116659989423,4.30406509320417,8.492490578775866
California State University at Fresno,No,4540,3294,1483,5,60,13494,1254,7706,4368,600,1926,90.0,90,21.2,8,7268,61,0.9360433396990501,1.0044106431337705,1.1755045579130055,-1.9916231295773121,1.6542059610878723,0.88383879346298,-0.6126695683392136,0.44960144391101303,0.9857796287839332,1.1692659029158703,0.6902976719925955,1.7059353604304708,-1.3104191724516414,-0.40033092882002924,0.7255506607929515,Medium,1,0,0.9360433396990507,1.004410643133772,1.1755045579130048,-1.9916231295773121,1.654205961087873,0.8838387934629802,-0.6126695683392138,0.4496014439110113,0.9857796287839335,1.1692659029158703,0.6902976719925955,1.705935360430471,-1.3104191724516416,-0.40033092882006943,-0.14541295664005874,-0.34649203129021994,-1.6325116659989423,4.110873864173311,8.382289428951436
Calvin College,Yes,1784,1512,913,29,56,3401,136,10230,3710,400,1210,75.0,81,14.8,41,7786,81,0.09506067768965681,0.24707821498518667,0.7250474060118076,0.3133361961439693,0.5842787509954999,-0.5471730267600206,0.07569594286834247,-1.0385747647777013,0.00947461948303076,0.05052602522539324,-0.060091883356808096,0.23285911367621054,1.3638859737288738,-0.20850617036806604,0.8475336322869955,Medium,1,1,0.09506067768965744,0.24707821498518834,0.725047406011807,0.31333619614396924,0.5842787509955004,-0.5471730267600203,0.07569594286834219,-1.038574764777703,0.00947461948303109,0.05052602522539325,-0.06009188335680806,0.23285911367621034,1.363885973728874,-0.20850617036810626,0.6843510875872699,-0.34649203129021994,0.6125530498969481,4.04305126783455,8.219056661060598
Campbell University,Yes,2087,1339,657,20,54,3191,1204,7550,2790,600,500,77.0,77,21.8,34,3739,63,0.24032072688163741,0.12517505075356591,0.3998340936741343,-0.2637884142137955,0.5265573908214919,0.8547042417087158,-0.6598175891537094,0.44960144391101303,-1.7565250573930093,0.18846094051108306,-0.35347352257287784,1.834444004396392,0.9383237733786066,-2.671950574810418,0.6415908001916627,Medium,1,1,0.24032072688163802,0.12517505075356758,0.3998340936741336,-0.26378841421379556,0.5265573908214924,0.8547042417087161,-0.6598175891537096,0.4496014439110113,-1.7565250573930091,0.18846094051108306,-0.3534735225728778,1.8344440043963923,0.9383237733786067,-2.6719505748104586,-0.7165326189339857,-0.34649203129021994,0.6125530498969481,4.007333185232471,7.934155233536322
Campbellsville College,Yes,848,587,298,25,55,935,184,6060,3070,600,1300,62.0,66,17.7,13,5391,49,-0.6166530934911131,-0.7297772786840927,-0.4520441584320677,0.07620224590010687,-0.7578008556512423,-0.3704128641720285,-1.1462683370580748,0.44960144391101303,0.15797762148941302,-0.7613493814819632,-1.0407110988557453,0.9259436202503536,-0.7285459157740776,-1.3209395744714785,0.6922169811320755,Low,0,1,-0.6166530934911124,-0.729777278684091,-0.4520441584320684,0.0762022459001068,-0.7578008556512418,-0.37041286417202823,-1.146268337058075,0.4496014439110113,0.15797762148941336,-0.7613493814819632,-1.0407110988557453,0.9259436202503536,-0.7285459157740777,-1.3209395744715187,-0.37215844829040096,-1.2845558233198398,0.6125530498969481,4.02535169073515,8.029758520440822
Canisius College,Yes,2853,2193,753,16,34,2978,434,10750,5340,400,1130,90.0,92,14.6,26,7972,64,0.5249273189467962,0.6138163370459593,0.536619351975036,-0.5849046607537621,0.4630769492698839,0.16111826630539056,0.20318825005073013,-1.0385747647777013,-0.13137917459726917,1.1692659029158703,0.8746535950171559,0.18319470821820666,0.3918121720690085,-0.14435910867888582,0.768664563617245,High,2,1,0.5249273189467969,0.613816337045961,0.5366193519750353,-0.5849046607537622,0.46307694926988446,0.1611182663053908,0.20318825005072985,-1.038574764777703,-0.13137917459726883,1.1692659029158703,0.8746535950171559,0.18319470821820644,0.39181217206900854,-0.14435910867892604,0.1478604890855732,0.5915717607393999,0.6125530498969481,3.5553480614894135,8.58316818033977
Capital University,Yes,1747,1382,449,34,66,1662,960,13050,4000,500,800,64.0,69,12.1,27,9557,83,0.07552786174446585,0.15698458600852105,0.002548505447045332,0.5776799288914052,-0.11291342235414786,0.6946674556874309,0.7230844371695309,-0.2291945977334828,-0.8317407991744724,-0.6460287307120804,-0.8700943318940553,-0.4618260365186871,0.4644668707230899,0.3219138639315185,0.7910704064109902,High,2,1,0.07552786174446648,0.15698458600852272,0.002548505447044637,0.5776799288914051,-0.1129134223541473,0.6946674556874312,0.7230844371695306,-0.22919459773348455,-0.8317407991744721,-0.6460287307120804,-0.8700943318940553,-0.4618260365186875,0.46446687072308995,0.3219138639314783,0.30027162076363334,0.5915717607393999,0.6125530498969481,4.204692619390966,8.294299608857235
Capitol College,Yes,100,90,35,10,52,282,331,8400,2812,300,2134,10.0,50,12.1,24,7976,52,-2.8904514673195236,-2.8653616905977315,-3.353213447141233,-1.204141438433242,-2.3931913503392033,-0.01159251633041347,-0.4101964618018934,-2.0483080694901465,1.2057442276261985,-2.5117854449388535,-1.7549633934685398,-0.4618260365186871,0.2420706033059415,-0.1430049917869522,0.9,Medium,1,1,-2.890451467319523,-2.8653616905977297,-3.353213447141234,-1.204141438433242,-2.393191350339203,-0.011592516330413213,-0.4101964618018937,-2.0483080694901483,1.2057442276261987,-2.5117854449388535,-1.7549633934685398,-0.4618260365186875,0.24207060330594155,-0.1430049917869924,1.0412427498106844,-0.34649203129021994,0.6125530498969481,3.970291913552122,7.9420068084898565
Carleton College,Yes,2694,1579,489,75,93,1870,12,19292,3957,550,550,81.0,93,10.4,60,17960,91,0.4732094618463496,0.2903294708916989,0.09364363716824842,2.0648660712522746,0.009545198981380886,-1.7906089740186033,1.8825403099845799,0.12366360639712475,-1.5715860923599767,0.474714832564546,0.9692990979140862,-0.9305096229230176,2.356633351209287,1.629227550028525,0.5861172976985894,Very High,3,1,0.4732094618463502,0.2903294708917006,0.09364363716824772,2.0648660712522746,0.009545198981381453,-1.790608974018603,1.8825403099845797,0.123663606397123,-1.5715860923599765,0.474714832564546,0.9692990979140862,-0.9305096229230181,2.3566333512092874,1.6292275500284847,-1.0938796962541568,1.5296355527690197,0.6125530498969481,4.543294782270004,8.28349412616251
Carnegie Mellon University,Yes,8728,5201,1191,60,89,4265,291,17900,5690,450,1250,86.0,93,9.2,31,24386,74,1.491431538977347,1.430029666184811,0.9760309280872344,1.6144757210802636,0.7829020843937382,-0.09208974967983123,1.648206037169157,-0.6142542943018506,0.07669669089682644,0.8519616169825402,0.9692990979140862,-1.2795288613085185,0.7420738904172537,2.119035540808053,0.5958982584784601,Very High,3,1,1.4914315389773476,1.4300296661848126,0.9760309280872337,1.6144757210802636,0.7829020843937388,-0.09208974967983098,1.6482060371691567,-0.6142542943018524,0.07669669089682678,0.8519616169825402,0.9692990979140862,-1.279528861308519,0.7420738904172538,2.1190355408080124,-1.0273467246948385,1.5296355527690197,0.6125530498969481,4.499809670330265,8.646641258603124
Carroll College,Yes,1160,991,352,19,55,1357,737,12200,3880,480,930,74.0,81,17.8,25,7666,79,-0.3121447080494866,-0.1812104788300006,-0.26390684607092774,-0.3392340437249904,-0.33100208097937345,0.5123408454749714,0.538546706109194,-0.3790064790554481,-0.5285949294318334,-0.01714162821819213,-0.060091883356808096,0.949019493150806,0.3177088594568356,-0.2511599874470662,0.8543103448275862,High,2,1,-0.31214470804948596,-0.18121047882999894,-0.26390684607092846,-0.33923404372499044,-0.3310020809793729,0.5123408454749716,0.5385467061091938,-0.3790064790554498,-0.5285949294318331,-0.01714162821819212,-0.06009188335680806,0.949019493150806,0.31770885945683564,-0.2511599874471064,0.7304482791491357,0.5915717607393999,0.6125530498969481,4.02535169073515,8.263848131368906
Carson-Newman College,Yes,1096,951,464,27,62,1776,239,8150,3150,400,500,61.0,62,13.6,16,6716,67,-0.3667922933911203,-0.22365166244570664,0.037767732486126165,0.19803987368047105,-0.0436273664495819,-0.21316481794747663,-0.4818208158084276,-1.0385747647777013,-1.7565250573930093,-0.8176986530101636,-1.2494530951634284,-0.06921363882471981,-0.43232901744623836,-0.6294214451007857,0.8677007299270073,Medium,1,1,-0.3667922933911197,-0.22365166244570497,0.03776773248612547,0.198039873680471,-0.04362736644958133,-0.21316481794747638,-0.4818208158084279,-1.038574764777703,-1.7565250573930091,-0.8176986530101636,-1.2494530951634284,-0.06921363882472008,-0.4323290174462384,-0.6294214451008259,0.8215336163709752,-0.34649203129021994,0.6125530498969481,4.143134726391533,8.055475141757274
Carthage College,Yes,1616,1427,434,20,43,1405,580,13125,3775,500,1300,74.0,89,15.9,22,7364,62,0.0026203098488118788,0.18915992994963052,-0.03405472879350941,-0.2637884142137955,-0.29291960698744207,0.3511732797563741,0.7389835842826059,-0.2291945977334828,0.15797762148941302,-0.01714162821819213,0.6005650532112241,0.5014836955297912,0.08579839053769144,-0.36321439786746845,0.8830445544554455,High,2,1,0.0026203098488125007,0.18915992994963218,-0.034054728793510104,-0.26378841421379556,-0.2929196069874415,0.35117327975637436,0.7389835842826057,-0.22919459773348455,0.15797762148941336,-0.01714162821819212,0.6005650532112241,0.5014836955297911,0.08579839053769148,-0.36321439786750864,0.9259068230464086,0.5915717607393999,0.6125530498969481,3.784189633918261,8.236420527265391
Case Western Reserve University,Yes,3877,3156,713,71,93,3051,513,15700,4730,525,1460,95.0,95,2.9,29,19733,67,0.7978939756724668,0.9638369435991248,0.48221711257288824,1.9518471386888567,0.48543997431306957,0.27005634226328334,1.2520873745932648,-0.04910428251208369,0.3999140296616297,1.5852330973790323,1.1635803366973685,-3.5503244948733337,0.6057379786639013,1.788735362496316,0.8140314676296105,Very High,3,1,0.7978939756724674,0.9638369435991264,0.4822171125728875,1.9518471386888567,0.4854399743130701,0.2700563422632836,1.2520873745932646,-0.049104282512085436,0.39991402966163003,1.5852330973790323,1.1635803366973685,-3.550324494873335,0.6057379786639014,1.7887353624962758,0.45645951144347224,1.5296355527690197,0.6125530498969481,4.543294782270004,8.461891875631148
Castleton State College,No,1257,940,363,9,22,1547,294,7656,4690,400,700,,91,14.7,8,6318,79,-0.23520038799810603,-0.23565811601168135,-0.22966727129555303,-1.3330274833513371,-0.18893997718757288,-0.08571688992271767,-0.6277122745785015,-1.0385747647777013,-1.0977621251583494,,0.7816568116943878,0.20805977145654062,-1.3104191724516414,-0.8134553204387818,0.7478122513922036,Medium,1,0,-0.23520038799810541,-0.23565811601167969,-0.22966727129555373,-1.3330274833513371,-0.18893997718757233,-0.08571688992271742,-0.6277122745785018,-1.038574764777703,-1.0977621251583491,,0.7816568116943878,0.20805977145654042,-1.3104191724516416,-0.813455320438822,0.006016929190115975,-0.34649203129021994,-1.6325116659989423,3.1354942159291497,8.453401058328458
Catawba College,Yes,1083,880,291,13,34,915,80,9270,4100,600,1860,75.0,82,13.5,27,8425,55,-0.37831063162533235,-0.3039095366043412,-0.4792915098783934,-0.8676768730139961,-0.7836612961375073,-0.8449738010651707,-0.17134355406045979,0.44960144391101303,0.9113698003779913,0.05052602522539324,0.01703484187169807,-0.09484535617925974,0.4644668707230899,0.0026394733212608554,0.8125577100646353,Medium,1,1,-0.37831063162533174,-0.30390953660433956,-0.47929150987839414,-0.8676768730139962,-0.7836612961375068,-0.8449738010651705,-0.17134355406046006,0.4496014439110113,0.9113698003779916,0.05052602522539325,0.017034841871698108,-0.09484535617926002,0.46446687072308995,0.0026394733212206506,0.4464345790914661,-0.34649203129021994,0.6125530498969481,3.5553480614894135,8.31898612539206
Catholic University of America,Yes,1754,1465,505,24,49,2159,211,13712,6408,526,1100,90.0,96,9.3,18,12751,75,0.07925709367934851,0.21549652168726077,0.1277022693310842,0.012544204192919739,0.15457554958110933,-0.2885928819247596,0.8614061931799917,-0.042057314357346345,-0.1865912069727965,1.1692659029158703,1.2632379969775114,-1.2497929369903944,-0.2501326836602141,0.9750488092760707,0.8352337514253135,High,2,1,0.07925709367934913,0.21549652168726244,0.1277022693310835,0.012544204192919675,0.1545755495811099,-0.28859288192475935,0.8614061931799915,-0.042057314357348094,-0.18659120697279616,1.1692659029158703,1.2632379969775114,-1.2497929369903948,-0.25013268366021413,0.9750488092760305,0.6006836808804094,0.5915717607393999,0.6125530498969481,3.912023005428146,8.765458531504226
Cazenovia College,Yes,3847,3433,527,9,35,1010,12,9384,4840,600,500,22.0,47,14.3,20,7697,118,0.7910550476884718,1.043481288916033,0.17255324686701148,-1.3330274833513371,-0.6665102013047233,-1.7906089740186033,-0.14115332886810525,0.44960144391101303,-1.7565250573930093,-2.324947245661051,-1.854952083311673,0.10819887934799702,-0.07789767130558382,-0.24004288438780527,0.8923836755913699,Medium,1,1,0.7910550476884725,1.0434812889160345,0.1725532468670108,-1.3330274833513371,-0.6665102013047227,-1.790608974018603,-0.14115332886810553,0.4496014439110113,-1.7565250573930091,-2.324947245661051,-1.854952083311673,0.1081988793479968,-0.07789767130558381,-0.2400428843878455,0.9894342714136745,-0.34649203129021994,0.6125530498969481,3.58351893845611,8.484876589939695
Cedar Crest College,Yes,776,607,198,25,58,791,764,14340,5285,500,1000,58.0,83,11.7,39,10961,74,-0.7041618001642567,-0.6940836832073988,-0.9348022212105668,0.07620224590010687,-0.9610553969776796,0.5368781036420703,0.9886251869582499,-0.2291945977334828,-0.38127720198738435,-0.9814944542822377,0.09569733284866454,-0.5696679314881975,1.2464286943453444,0.6451483961369353,0.7822164948453608,Very High,3,1,-0.704161800164256,-0.6940836832073971,-0.9348022212105674,0.0762022459001068,-0.961055396977679,0.5368781036420706,0.9886251869582496,-0.22919459773348455,-0.381277201987384,-0.9814944542822377,0.09569733284866458,-0.5696679314881978,1.2464286943453446,0.6451483961368951,0.24004471058144863,1.5296355527690197,0.6125530498969481,4.07753744390572,8.572817095164234
Cedarville College,Yes,1307,1090,616,25,55,2196,82,7344,4410,570,1000,50.0,52,15.3,34,6897,64,-0.1979895509371002,-0.08358614026600336,0.334203743046088,0.07620224590010687,0.1714247113007568,-0.8314593967701951,-0.7230681594635857,0.257019026226166,-0.38127720198738435,-1.3796467227004565,-1.6826681864267155,0.35589122960456665,0.9383237733786066,-0.551192926453769,0.8339709257842387,Low,0,1,-0.19798955093709958,-0.0835861402660017,0.3342037430460873,0.0762022459001068,0.17142471130075734,-0.8314593967701949,-0.7230681594635859,0.2570190262261643,-0.381277201987384,-1.3796467227004565,-1.6826681864267155,0.35589122960456643,0.9383237733786067,-0.5511929264538092,0.5920935695045492,-1.2845558233198398,0.6125530498969481,4.02535169073515,8.39185670010494
Centenary College,Yes,369,312,90,12,46,396,526,11400,5400,500,760,41.0,85,9.5,20,9583,24,-1.459926785244685,-1.4188357419107318,-1.9558613716806987,-0.9727316677869278,-1.8856391729747426,0.2865138104912046,0.3569790488367371,-0.2291945977334828,-0.9342388053926038,-1.7600019993200506,0.25767565625110594,-1.190691670206362,-0.07789767130558382,0.3285568121058922,0.8455284552845529,High,2,1,-1.4599267852446844,-1.4188357419107303,-1.9558613716806994,-0.9727316677869279,-1.885639172974742,0.2865138104912049,0.3569790488367368,-0.22919459773348455,-0.9342388053926035,-1.7600019993200506,0.257675656251106,-1.1906916702063624,-0.07789767130558381,0.328556812105852,0.6707112839445158,0.5915717607393999,0.6125530498969481,3.8501476017100584,8.594339400592892
Centenary College of Louisiana,Yes,495,434,210,35,55,775,44,8950,3490,600,1900,86.0,92,11.3,25,9685,66,-1.1563673825857488,-1.0552533694283313,-0.8634418217589086,0.6270233788095004,-0.9864037673793917,-1.162308797216759,-0.2574130404925574,0.44960144391101303,0.956752752043269,0.8519616169825402,0.8746535950171559,-0.6789541266546215,0.3177088594568356,0.35435151159408024,0.8767676767676768,Medium,1,1,-1.1563673825857481,-1.0552533694283297,-0.8634418217589093,0.6270233788095003,-0.9864037673793912,-1.1623087972167587,-0.2574130404925577,0.4496014439110113,0.9567527520432694,0.8519616169825402,0.8746535950171559,-0.6789541266546218,0.31770885945683564,0.35435151159404005,0.8832096551423001,-0.34649203129021994,0.6125530498969481,4.02535169073515,8.157943507105037
Center for Creative Studies,Yes,601,396,203,1,20,525,323,11230,6643,2340,620,8.0,58,6.8,4,13025,47,-0.9593874737028985,-1.1553649342388288,-0.9044781642504026,-3.3612688093227097,-1.4918364333182481,-0.026962778119205975,0.31732516147642065,6.053017950293809,-1.3372646170103415,-2.529783020841536,-1.4375163915219222,-2.0362031633689686,-1.9198798890972208,1.019285697495923,0.6589018302828619,High,2,1,-0.9593874737028978,-1.1553649342388272,-0.9044781642504033,-3.3612688093227097,-1.4918364333182474,-0.026962778119205718,0.31732516147642037,6.053017950293807,-1.3372646170103413,-2.529783020841536,-1.4375163915219222,-2.0362031633689694,-1.919879889097221,1.0192856974958828,-0.5987779015149586,0.5915717607393999,0.6125530498969481,3.044522437723423,8.801469470733185
Central College,Yes,1283,1113,401,31,65,1355,40,10938,3660,650,600,76.0,90,13.5,29,8444,67,-0.21565654627162462,-0.062262974454264056,-0.11998966637277815,0.42285937607467217,-0.33262436134163803,-1.2111897817628987,0.24828307838356609,0.7526774094232582,-1.4016057553649468,0.11906038882416063,0.6902976719925955,-0.09484535617925974,0.6057379786639013,0.0085379902147928,0.8674980514419329,High,2,1,-0.215656546271624,-0.06226297445426239,-0.11998966637277884,0.4228593760746721,-0.3326243613416375,-1.2111897817628985,0.2482830783835658,0.7526774094232564,-1.4016057553649466,0.11906038882416065,0.6902976719925955,-0.09484535617926002,0.6057379786639014,0.008537990214752596,0.8201549377128529,0.5915717607393999,0.6125530498969481,4.189654742026425,8.205491613120236
Central Connecticut State University,No,4158,2532,902,6,24,6394,3881,5962,4444,500,985,69.0,73,16.7,4,4900,49,0.8593234112091818,0.7530756512450345,0.7133564384805473,-1.7978331880954057,1.1145356649136142,1.7413779548467743,-1.1809047034307898,-0.2291945977334828,-0.4120230707339647,-0.34246044604151626,-0.6232192944825511,0.6923240948584863,-1.9198798890972208,-1.6480951708121516,0.6089466089466089,Low,0,0,0.8593234112091824,0.7530756512450362,0.7133564384805466,-1.7978331880954057,1.1145356649136149,1.7413779548467745,-1.18090470343079,-0.22919459773348455,-0.4120230707339644,-0.34246044604151626,-0.6232192944825511,0.6923240948584862,-1.919879889097221,-1.6480951708121918,-0.9385880076186986,-1.2845558233198398,-1.6325116659989423,3.2188758248682006,8.399535147948004
Central Missouri State University,No,4681,4101,1436,10,35,8094,1596,4620,3288,300,2250,69.0,80,19.7,4,5501,50,0.9626252995081651,1.2102826786920233,1.1466258528442743,-1.204141438433242,1.2945115470294177,1.0589431691000166,-1.698189396709275,-2.0483080694901465,1.3199334200026576,-0.34246044604151626,-0.1356944211524122,1.378310185059992,-1.9198798890972208,-1.2538849562609657,0.8760948515274514,Low,0,0,0.9626252995081658,1.2102826786920249,1.1466258528442737,-1.204141438433242,1.2945115470294184,1.0589431691000168,-1.6981893967092752,-2.0483080694901483,1.3199334200026578,-0.34246044604151626,-0.13569442115241218,1.378310185059992,-1.919879889097221,-1.253884956261006,0.8786328999973011,-1.2845558233198398,-1.6325116659989423,3.58351893845611,8.098338846189057
Central Washington University,No,2785,2011,1007,8,65,6507,898,7242,3603,654,1416,67.0,89,18.1,0,6413,51,0.503197190360282,0.5292069244250867,0.818768739719904,-1.4730544512765091,1.1282306812538572,0.6481684615279927,-0.7548184765600304,0.776036254226594,0.33592952053921354,-0.46650187191478404,0.6005650532112241,1.0179463813154224,-2.939282785751947,-0.7679308655684332,0.7220825852782765,Low,0,0,0.5031971903602827,0.5292069244250883,0.8187687397199034,-1.4730544512765091,1.1282306812538578,0.6481684615279929,-0.7548184765600306,0.7760362542265922,0.3359295205392139,-0.46650187191478404,0.6005650532112241,1.0179463813154224,-2.9392827857519475,-0.7679308655684733,-0.16900382616468737,-1.2845558233198398,-1.6325116659989423,4.189654742026425,8.189799618728228
Central Wesleyan College,Yes,174,146,88,8,29,1047,33,8300,3080,600,600,62.0,62,15.2,18,3365,58,-2.2669457015162813,-2.2876081768570704,-1.986812982491884,-1.4730544512765091,-0.6244665158021973,-1.308458762070803,-0.4386758937990879,0.44960144391101303,-1.4016057553649468,-0.7613493814819632,-1.2494530951634284,0.33141144615172624,-0.2501326836602141,-3.113453572771081,0.8390804597701149,Medium,1,1,-2.266945701516281,-2.2876081768570686,-1.9868129824918848,-1.4730544512765091,-0.6244665158021967,-1.3084587620708028,-0.43867589379908817,0.4496014439110113,-1.4016057553649466,-0.7613493814819632,-1.2494530951634284,0.331411446151726,-0.25013268366021413,-3.1134535727711214,0.6268501222619529,-0.34649203129021994,0.6125530498969481,3.4011973816621555,8.033009498596668
Centre College,Yes,1013,888,288,55,82,943,7,11850,4270,600,900,95.0,99,11.4,60,13118,74,-0.4429968284369254,-0.2945265853987389,-0.49120131495986397,1.4457068812376728,-0.747644815488662,-2.028489116527091,0.4601038015829847,0.44960144391101303,-0.5948985253355604,1.5852330973790323,1.572409762644023,-0.6514933647702706,2.356633351209287,1.0339755894704985,0.876604146100691,High,2,1,-0.4429968284369248,-0.2945265853987372,-0.4912013149598647,1.4457068812376728,-0.7476448154886615,-2.0284891165270906,0.4601038015829844,0.4496014439110113,-0.5948985253355601,1.5852330973790323,1.572409762644023,-0.651493364770271,2.3566333512092874,1.0339755894704583,0.8820972714552059,0.5915717607393999,0.6125530498969481,4.418840607796598,8.359603270841466
Chapman University,Yes,959,771,351,23,48,1662,209,16624,5895,600,1100,72.0,80,12.8,6,12692,47,-0.4962640449001738,-0.44168244947961777,-0.2670805907577139,-0.053119072030679164,-0.11291342235414786,-0.2943199092245855,1.4226353908535947,0.44960144391101303,-0.1865912069727965,-0.14987467952129907,-0.1356944211524122,-0.27638263282096814,-1.5915825941910087,0.9653310656928504,0.8039624608967675,Very High,3,1,-0.4962640449001732,-0.4416824494796161,-0.2670805907577146,-0.053119072030679226,-0.1129134223541473,-0.29431990922458523,1.4226353908535945,0.4496014439110113,-0.18659120697279616,-0.14987467952129907,-0.13569442115241218,-0.2763826328209685,-1.591582594191009,0.9653310656928102,0.38796716660496344,1.5296355527690197,0.6125530498969481,3.8918202981106265,8.682029433869172
